id,title,year,venue,citation_count,source,doi,arxiv_id
6c5a3e7f-8427-4451-972e-88e8044db548,Automating Systematic Literature Reviews with Natural Language Processing and Text Mining: a Systematic Literature Review,2022,arXiv.org,20,traverse_fwd,10.48550/arXiv.2211.15397,2211.15397
2a0ca088-e9ee-4a85-8a8d-dffafc8a1267,LiSA: an assisted literature search pipeline for detecting serious adverse drug events with deep learning,2022,BMC Medical Informatics Decis. Mak.,11,traverse_bwd,10.1186/s12911-022-02085-0,
dbb425ca-c9da-49dd-b5e0-4bd036192d4d,Supporting Systematic Literature Reviews Using Deep-Learning-Based Language Models,2022,2022 IEEE/ACM 1st International Workshop on Natural Language-Based Software Engineering (NLBSE),8,traverse_bwd,10.1145/3528588.3528658,
c47dad0a-5046-468f-a847-b7078dd930ed,Evaluating Pre-Trained Language Models on Multi-Document Summarization for Literature Reviews,2022,SDP,7,traverse_bwd,,
ca568670-d893-4f72-919d-abbd847e7c0a,Tools to support the automation of systematic reviews: A scoping review.,2021,Journal of Clinical Epidemiology,143,traverse_bwd,10.1016/j.jclinepi.2021.12.005,
682d076c-9bf3-4c0e-9427-0123a236031d,"“Hasta la vista, baby” – will machine learning terminate human literature reviews in entrepreneurship?",2021,Journal of Small Business Management,73,traverse_bwd,10.1080/00472778.2021.1955125,
72e55503-f33c-478c-9365-9de4364a1dbb,Guidance for using artificial intelligence for title and abstract screening while conducting knowledge syntheses,2021,BMC Medical Research Methodology,71,traverse_fwd,10.1186/s12874-021-01451-2,
c7dc53b9-0797-4039-99b0-4ae2210db67a,SYMBALS: A Systematic Review Methodology Blending Active Learning and Snowballing,2021,Frontiers in Research Metrics and Analytics,70,traverse_bwd,10.3389/frma.2021.685591,
7f7277f1-d4f6-47e5-bf16-68d3616df8c5,Capturing Relations between Scientific Papers: An Abstractive Model for Related Work Section Generation,2021,Annual Meeting of the Association for Computational Linguistics,68,traverse_bwd,10.18653/v1/2021.acl-long.473,
525c444f-5326-46fd-93e9-ce405ce931a8,Systematic review automation tools improve efficiency but lack of knowledge impedes their adoption: a survey.,2021,Journal of Clinical Epidemiology,68,traverse_bwd,10.1016/j.jclinepi.2021.06.030,
81a6a2a3-cf18-4c4f-ac22-459895a81fcc,Natural language processing was effective in assisting rapid title and abstract screening when updating systematic reviews.,2021,Journal of Clinical Epidemiology,55,traverse_bwd,10.1016/j.jclinepi.2021.01.010,
ba961304-7492-41d8-b1a3-5fce5899a0ae,BACO: A Background Knowledge- and Content-Based Framework for Citing Sentence Generation,2021,Annual Meeting of the Association for Computational Linguistics,44,traverse_bwd,10.18653/v1/2021.acl-long.116,
dc936cbf-6c9a-4139-91ca-da7d3d7dc0e9,srBERT: automatic article classification model for systematic review using BERT,2021,Systematic Reviews,43,traverse_bwd,10.1186/s13643-021-01763-w,
58a8b3a3-bf0c-4622-9508-537d122f8cbd,Web-Based Software Tools for Systematic Literature Review in Medicine: Systematic Search and Feature Analysis,2021,JMIR Medical Informatics,41,traverse_bwd,10.2196/33219,
3f6f15b5-4658-4c92-b096-eabaeae1a686,Goldilocks: Just-Right Tuning of BERT for Technology-Assisted Review,2021,European Conference on Information Retrieval,30,traverse_fwd,10.1007/978-3-030-99736-6_34,2105.01044
220ed58b-2034-410f-a56f-4d0537e86fe6,PICO entity extraction for preclinical animal literature,2021,Systematic Reviews,29,traverse_bwd,10.1186/s13643-022-02074-4,
b77ac6b7-f5ba-4deb-8baf-0986a8dea512,Risk of bias assessment in preclinical literature using natural language processing,2021,bioRxiv,29,traverse_bwd,10.1002/jrsm.1533,
16faee68-a257-4cde-ac76-eb2d657562ae,On minimizing cost in legal document review workflows,2021,ACM Symposium on Document Engineering,27,traverse_fwd,10.1145/3469096.3469872,2106.09866
ae0d0788-9fce-414e-9601-7b709746cd7c,Heuristic stopping rules for technology-assisted review,2021,ACM Symposium on Document Engineering,25,traverse_fwd,10.1145/3469096.3469873,2106.09871
43c56ccc-90ef-411e-90ee-75960288a20b,Certifying One-Phase Technology-Assisted Reviews,2021,International Conference on Information and Knowledge Management,20,traverse_fwd,10.1145/3459637.3482415,2108.12746
373b5652-7fe6-4ac4-a383-d137ce6c9d57,Hitting the target: stopping active learning at the cost-based optimum,2021,Machine-mediated learning,19,traverse_fwd,10.1007/s10994-022-06253-1,2110.03802
3af4af74-1986-413c-8562-fe54187cd6ed,Automated tabulation of clinical trial results: A joint entity and relation extraction approach with transformer-based language representations,2021,Artif. Intell. Medicine,16,traverse_bwd,10.1016/j.artmed.2023.102661,2112.05596
3cc99b0d-61c2-4960-9b08-f7ed2c7d6558,Machine learning in systematic reviews: Comparing automated text clustering with Lingo3G and human researcher categorization in a rapid review,2021,Research Synthesis Methods,14,traverse_fwd,10.1002/jrsm.1541,
fed43945-d775-427d-bf11-5fbb6f5d5758,Evaluating software tools to conduct systematic reviews: a feature analysis and user survey,2021,Form@re : Open Journal per la Formazione in Rete,12,traverse_bwd,10.36253/form-11343,
3bc5bbd5-534b-49d3-94b1-a278c0c228c5,Evaluation of JATSdecoder as an automated text extraction tool for statistical results in scientific reports,2021,Scientific Reports,12,traverse_bwd,10.1038/s41598-021-98782-3,
baea2657-211b-418d-a3dd-8bf17383b59f,Towards Automated Detection of Contradictory Research Claims in Medical Literature Using Deep Learning Approach,2021,International Workshop on Computer Architectures for Machine Perception,8,traverse_bwd,10.1109/CAMP51653.2021.9498061,
bf203719-a1c4-43ec-a1e5-c431c28ee9de,The PRISMA 2020 statement: an updated guideline for reporting systematic reviews,2020,British medical journal,91803,traverse_bwd,10.1186/s13643-021-01626-4,
b39f9a46-67f5-466e-9ed1-02746729a1b9,An open source machine learning framework for efficient and transparent systematic reviews,2020,Nature Machine Intelligence,919,traverse_bwd,10.1038/s42256-020-00287-7,2006.12166
acaf1fc8-9489-4f79-877b-5b2fa3a38eb6,Cochrane Rapid Reviews Methods Group offers evidence-informed guidance to conduct rapid reviews,2020,Journal of Clinical Epidemiology,902,traverse_bwd,10.1016/j.jclinepi.2020.10.007,
56ba70b8-aeb7-47e7-9f36-ed3312fb233f,S2ORC: The Semantic Scholar Open Research Corpus,2020,Annual Meeting of the Association for Computational Linguistics,799,traverse_bwd,10.18653/V1/2020.ACL-MAIN.447,
6e6bfc3c-2d26-4888-90d6-9af7228cb646,"How to complete a full systematic review in 2 weeks: processes, facilitators and barriers.",2020,Journal of Clinical Epidemiology,441,traverse_bwd,10.1016/j.jclinepi.2020.01.008,
45840c22-826b-49b6-84a9-ba8b05c361ec,Multi-document Summarization via Deep Learning Techniques: A Survey,2020,ACM Computing Surveys,162,traverse_bwd,10.1145/3529754,2011.04843
c1c5156a-914a-455b-ba8f-de407c02857f,Multi-XScience: A Large-scale Dataset for Extreme Multi-document Summarization of Scientific Articles,2020,Conference on Empirical Methods in Natural Language Processing,156,traverse_bwd,10.18653/v1/2020.emnlp-main.648,2010.14235
6d0dd414-df28-459c-86a0-9bfcf1a202ba,"Single-reviewer abstract screening missed 13 percent of relevant studies: a crowd-based, randomized controlled trial.",2020,Journal of Clinical Epidemiology,155,traverse_bwd,10.1016/j.jclinepi.2020.01.005,
bdb4ec15-1e0c-4429-9eab-e1635b4c7dfb,SWIFT-Active Screener: Accelerated document screening through active learning and integrated recall estimation,2020,Environment International,138,traverse_bwd,10.1016/j.envint.2020.105623,
2884fb8c-c0ca-4c77-8ee2-4d84bb0d1959,Statistical stopping criteria for automated screening in systematic reviews,2020,Systematic Reviews,96,seed,10.1186/s13643-020-01521-4,
9e3934f6-0ba7-4d71-9549-07d70959dcc5,Machine learning for screening prioritization in systematic reviews: comparative performance of Abstrackr and EPPI-Reviewer,2020,Systematic Reviews,90,traverse_bwd,10.1186/s13643-020-01324-7,
62941cb4-aced-496c-8be7-92e386192896,Automatic Generation of Citation Texts in Scholarly Papers: A Pilot Study,2020,Annual Meeting of the Association for Computational Linguistics,69,traverse_bwd,10.18653/v1/2020.acl-main.550,
4cab8748-9d62-4315-9806-a0ebe0c37b62,Using the contextual language model BERT for multi-criteria classification of scientific articles,2020,Journal of Biomedical Informatics,56,traverse_bwd,10.1016/j.jbi.2020.103578,
46247a42-bb64-486f-ac64-4ad9d577351b,On the use of computer‐assistance to facilitate systematic mapping,2020,Campbell Systematic Reviews,32,traverse_fwd,10.1002/cl2.1129,
b7a17d45-f990-4f4d-bca5-c10ac783b684,ToC-RWG: Explore the Combination of Topic Model and Citation Information for Automatic Related Work Generation,2020,IEEE Access,25,traverse_bwd,10.1109/ACCESS.2019.2959056,
7ba315b6-cd76-4940-95a2-eafe58077366,Automatic generation of reviews of scientific papers,2020,International Conference on Machine Learning and Applications,11,traverse_bwd,10.1109/ICMLA51294.2020.00058,2010.04147
1bbb768f-8426-4526-a3bf-cd85972be8af,The Concept of System for Automated Scientific Literature Reviews Generation,2020,International Conference on Conceptual Structures,4,traverse_bwd,10.1007/978-3-030-50420-5_32,
0ccc94d5-7884-450b-ad8d-4965b0574521,Cascade Neural Ensemble for Identifying Scientifically Sound Articles,2020,arXiv.org,1,traverse_bwd,,2004.06222
cd043e0f-9891-4f6b-bb9d-47423ef9b97b,Toward systematic review automation: a practical guide to using machine learning tools in research synthesis,2019,Systematic Reviews,487,traverse_bwd,10.1186/s13643-019-1074-9,
6023c0ab-ea16-43fb-9e24-a2aa0c12b78c,Single screening versus conventional double screening for study selection in systematic reviews: a methodological systematic review,2019,BMC Medical Research Methodology,429,traverse_bwd,10.1186/s12874-019-0782-0,
9b6836e8-bde1-4a33-bb50-32c635b6e5bc,Machine learning algorithms for systematic review: reducing workload in a preclinical review of animal studies and reducing human screening error,2019,Systematic Reviews,158,traverse_bwd,10.1186/s13643-019-0942-7,
835546c9-762d-4722-a4ee-d323282765b9,PaperRobot: Incremental Draft Generation of Scientific Ideas,2019,Annual Meeting of the Association for Computational Linguistics,75,traverse_bwd,10.18653/v1/P19-1191,1905.07870
bccffef3-7299-4068-9daf-b62420e18d19,Systematic review or scoping review? Guidance for authors when choosing between a systematic or scoping review approach,2018,BMC Medical Research Methodology,9410,traverse_bwd,10.1186/s12874-018-0611-x,
5e6f7dff-af19-4408-8c7f-7e81833ca264,Covidence and Rayyan,2018,Journal of the Medical Library Association,368,traverse_bwd,10.5195/jmla.2018.513,
9e6d689a-d35f-4689-a0ae-c605161a434e,Predicting the time needed for environmental systematic reviews and systematic maps,2018,Conservation Biology,100,traverse_bwd,10.1111/cobi.13231,
5723080b-3a41-4727-926f-94f3d3b4f5e6,A Study of an Automatic Stopping Strategy for Technologically Assisted Medical Reviews,2018,European Conference on Information Retrieval,37,traverse_bwd,10.1007/978-3-319-76941-7_61,
5147fc44-0908-4e12-aecb-988d458c4ebb,Analysis of the time and workers needed to conduct systematic reviews of medical interventions using data from the PROSPERO registry,2017,BMJ Open,545,traverse_bwd,10.1136/bmjopen-2016-012545,
32e517b8-d5b1-402e-90ae-bb26a675c443,Living systematic reviews: 2. Combining human and machine effort.,2017,Journal of Clinical Epidemiology,288,traverse_bwd,10.1016/j.jclinepi.2017.08.011,
a631f378-a540-4e93-a64c-7ab265d9284e,FAST2: An intelligent assistant for finding relevant papers,2017,Expert systems with applications,74,traverse_bwd,10.1016/j.eswa.2018.11.021,1705.05420
86cf3e80-158c-4444-b4a9-d6dbd2b4ed88,Engineering Quality and Reliability in Technology-Assisted Review,2016,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,113,traverse_bwd,10.1145/2911451.2911510,
48413cce-e2f5-4207-8072-c6565cce2a0d,Using text mining for study identification in systematic reviews: a systematic review of current approaches,2015,Systematic Reviews,670,traverse_bwd,10.1186/2046-4053-4-5,
6541e759-c9fb-4e29-ae66-f112559b1b2a,RobotReviewer: evaluation of a system for automatically assessing bias in clinical trials,2015,J. Am. Medical Informatics Assoc.,268,traverse_bwd,10.1093/jamia/ocv044,
ad6604da-94a7-4123-aea6-f59b169f0610,Automating data extraction in systematic reviews: a systematic review,2015,Systematic Reviews,246,traverse_bwd,10.1186/s13643-015-0066-7,
588980d0-1777-4ca8-b426-8c5aec07ec9c,Guidelines for snowballing in systematic literature studies and a replication in software engineering,2014,International Conference on Evaluation & Assessment in Software Engineering,4196,seed,10.1145/2601248.2601268,
a83e7ad9-f0c2-4ea3-8e51-323031487a96,Pinpointing needles in giant haystacks: use of text mining to reduce impractical screening workload in extremely large scoping reviews,2014,Research Synthesis Methods,169,traverse_bwd,10.1002/jrsm.1093,
ff01c421-39c8-4869-a429-c68926c63d4a,Systematic literature reviews in software engineering,2013,Information and Software Technology,219,traverse_bwd,10.1016/j.infsof.2013.02.002,
54a7be21-2853-4ad0-8a61-5a9fe45635ed,A New Iterative Method to Reduce Workload in the Systematic Review Process,2013,Int. J. Comput. Biol. Drug Des.,62,traverse_bwd,10.1504/IJCBDD.2013.052198,
1b2b1017-6383-4f3b-af07-7e08b4d97e64,Deconstructing Human Literature Reviews – A Framework for Multi-Document Summarization,2013,European Workshop on Natural Language Generation,32,traverse_bwd,,
e9d56713-1b81-416c-936f-3e1d0e829192,Systematic literature studies: Database searches vs. backward snowballing,2012,Proceedings of the 2012 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement,783,traverse_bwd,10.1145/2372251.2372257,
65d8d266-e137-4924-b4ff-c6f8285ee050,Using mapping studies as the basis for further research - A participant-observer case study,2011,Information and Software Technology,645,traverse_bwd,10.1016/J.INFSOF.2010.12.011,
b6700a81-c82b-4a8a-9b1e-20eeb892b862,Repeatability of systematic literature reviews,2011,International Conference on Evaluation & Assessment in Software Engineering,78,traverse_bwd,10.1049/IC.2011.0006,
d45e09e8-5c73-492d-a32d-591e2af6b86a,Systematic literature reviews in software engineering - A tertiary study,2010,Information and Software Technology,1171,traverse_bwd,10.1016/J.INFSOF.2010.03.006,
e13d584c-682f-423e-a7e2-4e28b314c98c,Semi-automated screening of biomedical citations for systematic reviews,2010,BMC Bioinformatics,372,traverse_bwd,10.1186/1471-2105-11-55,
77832ba4-cad2-4e03-ba03-1e4b2cc0a4e7,Active learning for biomedical citation screening,2010,Knowledge Discovery and Data Mining,140,traverse_bwd,10.1145/1835804.1835829,
0d7454ef-fb80-4a1f-b4de-9c9b5ed07c19,How Reliable Are Systematic Reviews in Empirical Software Engineering?,2010,IEEE Transactions on Software Engineering,121,traverse_bwd,10.1109/TSE.2010.28,
07066ef8-5599-4fb3-be19-7ec568062884,Systematic literature reviews in software engineering - A systematic literature review,2009,Information and Software Technology,4378,traverse_bwd,10.1016/J.INFSOF.2008.09.009,
fd9abd68-f55b-459f-8b12-fcd6f2581b02,Using Citations to Generate surveys of Scientific Paradigms,2009,North American Chapter of the Association for Computational Linguistics,151,traverse_bwd,10.3115/1620754.1620839,
b89d27d5-738b-42f0-8ce7-5f16bebc64b3,A Method for Stopping Active Learning Based on Stabilizing Predictions and the Need for User-Adjustable Stopping,2009,Conference on Computational Natural Language Learning,106,traverse_bwd,10.13016/M25P4M,1409.5165
3f2f82cf-960b-4dfd-ae55-c3efcd2713ef,Reference-based search strategies in systematic reviews,2009,International Conference on Evaluation & Assessment in Software Engineering,63,traverse_bwd,10.14236/EWIC/EASE2009.4,
9ccaf77e-754e-40a8-9f8d-76b74de53d35,Systematic Mapping Studies in Software Engineering,2008,International Conference on Evaluation & Assessment in Software Engineering,3138,traverse_bwd,10.14236/EWIC/EASE2008.8,
cabdf83f-38b8-461d-bc0c-af459fbec6a5,Performing systematic literature reviews in software engineering,2006,International Conference on Software Engineering,8297,traverse_bwd,10.1145/1134285.1134500,
be69a19e-c810-40c4-8cb8-0e9c8ad4a2de,Reducing workload in systematic review preparation using automated citation classification.,2006,JAMIA Journal of the American Medical Informatics Association,362,traverse_bwd,10.1197/JAMIA.M1929,
8c8ab4bd-eb51-4f01-8cd0-193b7f78b32c,Effectiveness and efficiency of search methods in systematic reviews of complex evidence: audit of primary sources,2005,British medical journal,1953,traverse_bwd,10.1136/BMJ.38636.593461.68,
e4351715-f45c-4de3-890f-28316e2ce21c,Analyzing the Past to Prepare for the Future: Writing a Literature Review,2002,MIS Q.,8806,traverse_bwd,10.2307/4132319,
fddf0179-8dfe-475c-8ca1-a8e16d47eb82,Emergence of scaling in random networks,1999,Science,7886,seed,10.1126/science.286.5439.509,cond-mat/9910332
2e304bfd-f551-43db-96cf-b7a8aac81093,Internet: Diameter of the World-Wide Web,1999,Nature,3844,traverse_bwd,10.1038/43601,cond-mat/9907038
974f03cb-5379-452c-9ec1-730d0cbd0de9,Mean-field theory for scale-free random networks,1999,,2255,traverse_bwd,10.1016/S0378-4371(99)00291-5,cond-mat/9907068
7b20e909-3fe0-4d07-bcf1-af741b03e670,How popular is your paper? An empirical study of the citation distribution,1998,,1494,traverse_bwd,10.1007/s100510050359,cond-mat/9804163
b8bf2a45-e53b-4a58-8c1b-fe443fa42d02,Combining empirical results in software engineering,1998,Information and Software Technology,172,traverse_bwd,10.1016/S0950-5849(98)00101-3,
6ec16c88-f0e4-45ea-9555-de3f1e9fcc24,Systematic literature reviews in software engineering – A tertiary study,,,59,traverse_bwd,,
8114623f-280d-4e2a-ab08-52a94f7135a7,Using LLMs to Improve Reproducibility of Literature Reviews Using LLMs to Improve Reproducibility of Literature Reviews,,,2,traverse_fwd,,
0af7b721-9e2b-4a6a-8903-e3b71b7916ea,A Novel Question-Answering Framework for Automated Abstract Screening Using Large Language Models,,,1,traverse_bwd,,
7a94cadf-b12d-4064-ac40-c7ebf48fffbd,Automation of systematic reviews of biomedical literature: a systematic review of studies indexed in PubMed,,,1,traverse_fwd,,
